136.83,44.34,0,34,0,0,0,0.29,0,9.65,348.09,137
138.06,44.34,0,34,0,0,0,0.29,0,9.65,348.09,138
139.34,44.34,0,34,0,0,0,0.29,0,9.65,348.09,139
140.48,44.34,0,33.8,0,0,0,0.29,0,9.65,348.09,140
141.08,44.34,0,33.7,0,0,0,0.29,0,9.65,348.09,141
141.91,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,142
143.17,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,143
144.17,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,144
144.85,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,145
146,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,146
147.13,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,147
147.97,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,148
149.07,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,149
149.78,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,150
150.57,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,151
152.42,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,152
153.16,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,153
153.73,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,154
154.74,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,155
156.09,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,156
157.08,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,157
158.38,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,158
158.79,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,159
159.86,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,160
161.11,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,161
162.47,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,162
162.56,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,163
164.39,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,164
164.56,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,165
166.24,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,166
166.67,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,167
167.81,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,168
169.2,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,169
170.02,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,170
170.97,44.34,0,34,0,0,0,0.29,0,9.65,348.09,171
171.9,44.34,0,34,0,0,0,0.29,0,9.65,348.09,172
173.44,44.34,0,34,0,0,0,0.29,0,9.65,348.09,173
174.14,44.34,0,34,0,0,0,0.29,0,9.65,348.09,174
175,44.34,0,34,0,0,0,0.29,0,9.65,348.09,175
175.83,44.34,0,34,0,0,0,0.29,0,9.65,348.09,176
177.47,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,177
178.04,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,178
178.55,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,179
180.11,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,180
181.35,44.34,0,34,0,0,0,0.29,0,9.65,348.09,181
182.47,44.34,0,34.7,0,0,0,0.29,0,9.65,348.09,182
182.59,44.34,0,34.9,0,0,0,0.29,0,9.65,348.09,183
183.78,44.34,0,34.3,0,0,0,0.29,0,9.65,348.09,184
185.15,44.34,0,34,0,0,0,0.29,0,9.65,348.09,185
185.81,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,186
187.06,44.34,0,34,0,0,0,0.29,0,9.65,348.09,187
187.82,44.34,0,34,0,0,0,0.29,0,9.65,348.09,188
188.84,44.34,0,34,0,0,0,0.29,0,9.65,348.09,189
189.68,44.34,0,34,0,0,0,0.29,0,9.65,348.09,190
190.55,44.34,0,34,0,0,0,0.29,0,9.65,348.09,191
191.89,44.34,0,34,0,0,0,0.29,0,9.65,348.09,192
193.07,44.34,0,34.7,0,0,0,0.29,0,9.65,348.09,193
194.37,44.34,0,35,0,0,0,0.29,0,9.65,348.09,194
194.65,44.34,0,34.3,0,0,0,0.29,0,9.65,348.09,195
195.85,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,196
197.37,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,197
198.01,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,198
198.56,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,199
200.42,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,200
200.53,44.34,0,33.7,0,0,0,0.29,0,9.65,348.09,201
202.06,44.34,0,33.6,0,0,0,0.29,0,9.65,348.09,202
202.76,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,203
204.45,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,204
205.25,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,205
206.41,44.34,0,34,0,0,0,0.29,0,9.65,348.09,206
207.45,44.34,0,34,0,0,0,0.29,0,9.65,348.09,207
207.51,44.34,0,34,0,0,0,0.29,0,9.65,348.09,208
208.77,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,209
209.9,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,210
211.33,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,211
211.91,44.34,0,34,0,0,0,0.29,0,9.65,348.09,212
212.62,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,213
213.64,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,214
214.7,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,215
216.25,44.34,0,34.3,0,0,0,0.29,0,9.65,348.09,216
217.06,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,217
218.04,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,218
218.83,44.34,0,33.8,0,0,0,0.29,0,9.65,348.09,219
220.11,44.34,0,33.7,0,0,0,0.29,0,9.65,348.09,220
220.99,44.34,0,34,0,0,0,0.29,0,9.65,348.09,221
221.6,44.34,0,34,0,0,0,0.29,0,9.65,348.09,222
223.15,44.34,0,34,0,0,0,0.29,0,9.65,348.09,223
224.36,44.34,0,34.4,0,0,0,0.29,0,9.65,348.09,224
224.51,44.34,0,34.6,0,0,0,0.29,0,9.65,348.09,225
226,44.34,0,34.3,0,0,0,0.29,0,9.65,348.09,226
226.7,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,227
227.91,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,228
228.97,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,229
230.19,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,230
231.38,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,231
231.89,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,232
232.77,44.34,0,33.7,0,0,0,0.29,0,9.65,348.09,233
234.4,44.34,0,33.6,0,0,0,0.29,0,9.65,348.09,234
234.72,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,235
235.51,44.34,0,34,0,0,0,0.29,0,9.65,348.09,236
236.51,44.34,0,34,0,0,0,0.29,0,9.65,348.09,237
238.36,44.34,0,34,0,0,0,0.29,0,9.65,348.09,238
239.46,44.34,0,34,0,0,0,0.29,0,9.65,348.09,239
239.64,44.34,0,34.3,0,0,0,0.29,0,9.65,348.09,240
241.36,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,241
241.55,44.34,0,34,0,0,0,0.29,0,9.65,348.09,242
243.02,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,243
243.8,44.34,0,34.3,0,0,0,0.29,0,9.65,348.09,244
244.99,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,245
245.52,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,246
246.82,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,247
247.54,44.34,0,34.1,0.2,0,0,0.29,0,9.65,348.09,248
249.45,44.34,0,34.1,0.3,0,0,0.29,0,9.65,348.09,249
250.37,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,250
250.71,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,251
252.5,44.34,0,34.4,0,0,0,0.29,0,9.65,348.09,252
253,44.34,0,34.6,0,0,0,0.29,0,9.65,348.09,253
253.57,44.34,0,34.3,0,0,0,0.29,0,9.65,348.09,254
255.39,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,255
255.8,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,256
256.65,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,257
257.5,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,258
259.42,44.34,0,33.8,0,0,0,0.29,0,9.65,348.09,259
260.01,44.34,0,33.8,0,0,0,0.29,0,9.65,348.09,260
261.47,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,261
261.74,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,262
263.35,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,263
263.8,44.34,0,34.1,0.2,0,0,0.29,0,9.65,348.09,264
265.34,44.34,0,34.1,0.3,0,0,0.29,0,9.65,348.09,265
266.07,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,266
266.59,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,267
267.7,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,268
269.22,44.34,0,34.4,0,0,0,0.29,0,9.65,348.09,269
269.98,44.34,0,34.6,0,0,0,0.29,0,9.65,348.09,270
271.15,44.34,0,34.3,0,0,0,0.29,0,9.65,348.09,271
272.03,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,272
273.37,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,273
273.85,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,274
275.49,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,275
276.31,44.34,0,35,0,0,0,0.29,0,9.65,348.09,276
276.66,44.34,0,35.3,0,0,0,0.29,0,9.65,348.09,277
277.99,44.34,0,34.3,0,0,0,0.29,0,9.65,348.09,278
278.89,44.34,0,34.7,0,0,0,0.29,0,9.65,348.09,279
279.53,44.34,0,34.8,0,0,0,0.29,0,9.65,348.09,280
280.52,44.34,0,34.3,0,0,0,0.29,0,9.65,348.09,281
282.12,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,282
282.7,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,283
284.37,44.34,0,34.8,0,0,0,0.29,0,9.65,348.09,284
285.45,44.34,0,35.1,0.2,0,0,0.29,0,9.65,348.09,285
285.99,44.34,0,34.3,0.3,0,0,0.29,0,9.65,348.09,286
286.5,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,287
287.82,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,288
289.33,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,289
289.89,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,290
290.61,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,291
291.55,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,292
292.88,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,293
294.29,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,294
295.18,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,295
296.42,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,296
297.02,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,297
298.23,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,298
298.74,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,299
299.51,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,300
301.19,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,301
302.2,44.34,0,34.3,0,0,0,0.29,0,9.65,348.09,302
303.21,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,303
304.41,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,304
304.55,44.34,0,34.6,0,0,0,0.29,0,9.65,348.09,305
306.01,44.34,0,34.9,0,0,0,0.29,0,9.65,348.09,306
306.89,44.34,0,34.4,0,0,0,0.29,0,9.65,348.09,307
307.71,44.34,0,34,0,0,0,0.29,0,9.65,348.09,308
308.8,44.34,0,33.8,0,0,0,0.29,0,9.65,348.09,309
309.9,44.34,0,33.8,0,0,0,0.29,0,9.65,348.09,310
311.22,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,311
311.65,44.34,0,34,0,0,0,0.29,0,9.65,348.09,312
313.45,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,313
313.99,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,314
315.13,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,315
316.35,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,316
317.37,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,317
318.44,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,318
319.02,44.34,0,34,0,0,0,0.29,0,9.65,348.09,319
319.68,44.34,0,33.9,0.2,0,0,0.29,0,9.65,348.09,320
321.27,44.34,0,33.9,0.3,0,0,0.29,0,9.65,348.09,321
322.02,44.34,0,34,0,0,0,0.29,0,9.65,348.09,322
323.47,44.34,0,34,0,0,0,0.29,0,9.65,348.09,323
323.56,44.34,0,34,0,0,0,0.29,0,9.65,348.09,324
324.58,44.34,0,34,0,0,0,0.29,0,9.65,348.09,325
325.67,44.34,0,33.8,0,0,0,0.29,0,9.65,348.09,326
327.03,44.34,0,33.8,0,0,0,0.29,0,9.65,348.09,327
327.92,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,328
328.88,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,329
329.84,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,330
330.7,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,331
332.49,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,332
333.45,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,333
334.15,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,334
334.96,44.34,0,34.6,0,0,0,0.29,0,9.65,348.09,335
335.73,44.34,0,34.8,0,0,0,0.29,0,9.65,348.09,336
337.18,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,337
337.64,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,338
339.28,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,339
340.18,44.34,0,34.4,0,0,0,0.29,0,9.65,348.09,340
340.92,44.34,0,34.5,0,0,0,0.29,0,9.65,348.09,341
341.51,44.34,0,34.5,0,0,0,0.29,0,9.65,348.09,342
342.83,44.34,0,34.5,0,0,0,0.29,0,9.65,348.09,343
343.76,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,344
344.99,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,345
346.32,44.34,0,34.3,0,0,0,0.29,0,9.65,348.09,346
347.13,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,347
348.32,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,348
349.39,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,349
349.65,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,350
350.53,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,351
351.88,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,352
352.77,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,353
354.06,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,354
355.29,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,355
355.57,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,356
356.88,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,357
358.46,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,358
359.35,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,359
360.01,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,360
360.64,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,361
361.82,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,362
363.29,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,363
363.67,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,364
364.94,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,365
366.03,44.34,0,33.6,0,0,0,0.29,0,9.65,348.09,366
367.44,44.34,0,33.5,0,0,0,0.29,0,9.65,348.09,367
368.09,44.34,0,34,0,0,0,0.29,0,9.65,348.09,368
368.86,44.34,0,34.6,0,0,0,0.29,0,9.65,348.09,369
369.76,44.34,0,34.8,0,0,0,0.29,0,9.65,348.09,370
371.43,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,371
371.79,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,372
373.24,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,373
373.68,44.34,0,33.6,0,0,0,0.29,0,9.65,348.09,374
375.27,44.34,0,33.4,0,0,0,0.29,0,9.65,348.09,375
375.56,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,376
377.29,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,377
377.74,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,378
378.97,44.34,0,34,0,0,0,0.29,0,9.65,348.09,379
380.27,44.34,0,34,0,0,0,0.29,0,9.65,348.09,380
381.45,44.34,0,34,0,0,0,0.29,0,9.65,348.09,381
381.74,44.34,0,34,0,0,0,0.29,0,9.65,348.09,382
383.24,44.34,0,34,0,0,0,0.29,0,9.65,348.09,383
383.72,44.34,0,34,0,0,0,0.29,0,9.65,348.09,384
384.97,44.34,0,34,0,0,0,0.29,0,9.65,348.09,385
386.22,44.34,0,34,0,0,0,0.29,0,9.65,348.09,386
387.42,44.34,0,34,0,0,0,0.29,0,9.65,348.09,387
388.23,44.34,0,34,0,0,0,0.29,0,9.65,348.09,388
389.41,44.34,0,34.1,0,0,0,0.29,0,9.65,348.09,389
390.23,44.34,0,34.7,0,0,0,0.29,0,9.65,348.09,390
391.19,44.34,0,34.9,0,0,0,0.29,0,9.65,348.09,391
392.26,44.34,0,34.2,0,0,0,0.29,0,9.65,348.09,392
392.64,44.34,0,34,0,0,0,0.29,0,9.65,348.09,393
394.46,44.34,0,33.9,0,0,0,0.29,0,9.65,348.09,394
